ano,mes,id_municipio,regiao,taxa_homicidio_doloso,taxa_latrocinio,taxa_lesao_corporal_morte,taxa_crimes_violentos_letais_intencionais,taxa_homicidio_intervencao_policial,taxa_letalidade_violenta,taxa_homicidio_culposo,taxa_roubo_transeunte,taxa_roubo_celular,taxa_roubo_corporal_coletivo,taxa_roubo_rua,taxa_roubo_veiculo,taxa_roubo_carga,taxa_roubo_comercio,taxa_roubo_residencia,taxa_roubo_banco,taxa_roubo_caixa_eletronico,taxa_roubo_conducao_saque,taxa_roubo_apos_saque,taxa_roubo_bicicleta,taxa_outros_roubos,taxa_total_roubos,taxa_furto_veiculos,taxa_furto_transeunte,taxa_furto_coletivo,taxa_furto_celular,taxa_furto_bicicleta,taxa_outros_furtos,taxa_total_furtos,taxa_policial_militar_morto_servico,taxa_policial_civil_morto_servico,taxa_registro_ocorrencia,data_referencia,UF
2024,12,3305307,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,1059,0,0,,"01/12/2024","RJ"
2024,11,3305307,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,1059,0,0,,"01/11/2024","RJ"
2024,6,3305307,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,1059,0,0,,"01/06/2024","RJ"
2024,4,3305307,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,1059,0,0,,"01/04/2024","RJ"
2024,10,3305703,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,127,0,0,,"01/10/2024","RJ"
2024,12,3305703,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,127,0,0,,"01/12/2024","RJ"
2024,2,3305703,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,635,0,0,,"01/02/2024","RJ"
2024,10,3305901,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,938,0,0,,"01/10/2024","RJ"
2024,8,3305901,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,938,0,0,,"01/08/2024","RJ"
2024,11,3305901,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875,1875,0,0,,"01/11/2024","RJ"
2024,1,3305901,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875,1875,0,0,,"01/01/2024","RJ"
2024,7,3306156,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652,2652,0,0,,"01/07/2024","RJ"
2024,5,3306156,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652,2652,0,0,,"01/05/2024","RJ"
2024,1,3306156,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652,2652,0,0,,"01/01/2024","RJ"
2024,6,3306156,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768,1768,0,0,,"01/06/2024","RJ"
2024,10,3306156,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,884,0,0,,"01/10/2024","RJ"
2014,12,3300506,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,2291,2673,0,0,,"01/12/2014","RJ"
2014,10,3303955,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,0,0,9688,10531,0,0,,"01/10/2014","RJ"
2016,4,3300506,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,1516,1895,0,0,,"01/04/2016","RJ"
2016,1,3301108,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,1013,152,0,0,,"01/01/2016","RJ"
2016,12,3305703,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,659,0,0,,"01/12/2016","RJ"
2018,1,3301801,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,0,0,727,1454,0,0,,"01/01/2018","RJ"
2015,9,3300902,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,2697,3371,0,0,,"01/09/2015","RJ"
2015,10,3300902,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,4045,4719,0,0,,"01/10/2015","RJ"
2015,12,3302304,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,412,5494,0,0,,"01/12/2015","RJ"
2015,9,3302809,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,442,4972,0,0,,"01/09/2015","RJ"
2016,3,3301405,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246,898,3144,0,0,,"01/03/2016","RJ"
2016,11,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4399,5498,0,0,,"01/11/2016","RJ"
2016,5,3305901,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,1932,2898,0,0,,"01/05/2016","RJ"
2017,5,3301157,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,799,1597,0,0,,"01/05/2017","RJ"
2017,6,3301157,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,1597,2396,0,0,,"01/06/2017","RJ"
2017,4,3302304,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,8302,9686,0,0,,"01/04/2017","RJ"
2017,10,3302452,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828,1828,3657,0,0,,"01/10/2017","RJ"
2017,10,3304508,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,4423,5529,0,0,,"01/10/2017","RJ"
2018,10,3300159,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,3434,4292,0,0,,"01/10/2018","RJ"
2018,7,3300902,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,1291,1936,0,0,,"01/07/2018","RJ"
2018,1,3300951,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,0,1185,0,0,,"01/01/2018","RJ"
2018,10,3301157,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2339,3119,0,0,,"01/10/2018","RJ"
2018,5,3305158,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,1854,2781,0,0,,"01/05/2018","RJ"
2019,10,3300902,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,2579,3224,0,0,,"01/10/2019","RJ"
2019,2,3300951,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,0,1169,0,0,,"01/02/2019","RJ"
2019,5,3302304,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,2717,4076,0,0,,"01/05/2019","RJ"
2019,7,3303104,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,3264,3917,0,0,,"01/07/2019","RJ"
2020,2,3302452,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782,1782,3563,0,0,,"01/02/2020","RJ"
2020,9,3303104,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,196,2613,0,0,,"01/09/2020","RJ"
2020,5,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,528,1056,0,0,,"01/05/2020","RJ"
2021,3,3300159,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,2502,3336,0,0,,"01/03/2021","RJ"
2021,2,3300951,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,233,3495,0,0,,"01/02/2021","RJ"
2021,4,3301603,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,0,866,0,0,,"01/04/2021","RJ"
2021,3,3302056,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,3256,3907,0,0,,"01/03/2021","RJ"
2021,8,3302452,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,0,1771,0,0,,"01/08/2021","RJ"
2021,10,3303856,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,2146,2503,0,0,,"01/10/2021","RJ"
2021,8,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,2621,3145,0,0,,"01/08/2021","RJ"
2021,4,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,2101,2626,0,0,,"01/04/2021","RJ"
2021,7,3304508,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,1064,2127,0,0,,"01/07/2021","RJ"
2021,6,3304508,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,2129,3193,0,0,,"01/06/2021","RJ"
2021,2,3305133,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,0,1384,0,0,,"01/02/2021","RJ"
2021,3,3305158,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,2728,3183,0,0,,"01/03/2021","RJ"
2021,4,3305901,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,1878,2817,0,0,,"01/04/2021","RJ"
2022,3,3300159,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,825,0,0,,"01/03/2022","RJ"
2022,4,3300902,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,322,3864,0,0,,"01/04/2022","RJ"
2022,9,3302908,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1948,2338,0,0,,"01/09/2022","RJ"
2022,7,3303104,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,4575,5229,0,0,,"01/07/2022","RJ"
2022,7,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,1564,2607,0,0,,"01/07/2022","RJ"
2022,9,3304508,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,5287,6344,0,0,,"01/09/2022","RJ"
2022,2,3305406,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,2188,2735,0,0,,"01/02/2022","RJ"
2023,1,3301108,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,3969,4465,0,0,,"01/01/2023","RJ"
2023,10,3301157,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1561,2341,0,0,,"01/10/2023","RJ"
2023,1,3302106,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,3879,431,0,0,375,"01/01/2023","RJ"
2023,3,3303005,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,1844,2213,0,0,,"01/03/2023","RJ"
2023,7,3303104,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,1307,1961,0,0,,"01/07/2023","RJ"
2023,3,3303104,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,654,1307,0,0,,"01/03/2023","RJ"
2023,6,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,2086,2607,0,0,,"01/06/2023","RJ"
2023,6,3306156,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,0,884,0,0,,"01/06/2023","RJ"
2024,5,3300225,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,1555,2333,0,0,,"01/05/2024","RJ"
2024,2,3300951,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,1162,2325,0,0,,"01/02/2024","RJ"
2024,1,3300951,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,0,1162,0,0,,"01/01/2024","RJ"
2024,8,3302304,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376,2751,4127,0,0,,"01/08/2024","RJ"
2024,9,3302452,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,1764,3528,0,0,,"01/09/2024","RJ"
2024,1,3302908,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,2728,3507,0,0,,"01/01/2024","RJ"
2024,3,3303104,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,654,1307,0,0,,"01/03/2024","RJ"
2024,6,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,2086,2607,0,0,,"01/06/2024","RJ"
2024,10,3305307,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,0,1059,0,0,,"01/10/2024","RJ"
2024,8,3305406,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,2187,2734,0,0,,"01/08/2024","RJ"
2014,11,3301801,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,736,0,2208,368,0,0,,"01/11/2014","RJ"
2014,10,3303104,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,665,0,12639,13969,0,0,,"01/10/2014","RJ"
2015,9,3303955,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,418,418,3345,5017,0,0,,"01/09/2015","RJ"
2016,8,3301801,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,739,0,1479,2957,0,0,,"01/08/2016","RJ"
2017,4,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,1097,549,12071,14266,0,0,,"01/04/2017","RJ"
2019,4,3302809,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,537,0,4837,5912,0,0,,"01/04/2019","RJ"
2019,3,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,532,1063,2658,4785,0,0,,"01/03/2019","RJ"
2021,7,3304151,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,392,0,4699,5483,0,0,,"01/07/2021","RJ"
2021,3,3305406,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,548,548,1095,2738,0,0,,"01/03/2021","RJ"
2023,3,3301801,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,1408,0,1408,352,0,0,,"01/03/2023","RJ"
2024,6,3300605,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,1069,1069,2406,4812,0,0,,"01/06/2024","RJ"
2024,9,3301504,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,449,449,2695,4042,0,0,,"01/09/2024","RJ"
2015,7,3301157,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,1593,9556,11945,0,0,,"01/07/2015","RJ"
2015,9,3303005,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,375,1876,3001,0,0,,"01/09/2015","RJ"
2015,10,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1106,3318,553,0,0,,"01/10/2015","RJ"
2015,9,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,332,2766,7746,0,0,,"01/09/2015","RJ"
2015,9,3304607,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978,978,3914,587,0,0,,"01/09/2015","RJ"
2016,3,3300605,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,1111,5276,722,0,0,,"01/03/2016","RJ"
2016,6,3300605,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,833,3886,5829,0,0,,"01/06/2016","RJ"
2016,6,3301108,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,507,1521,2534,0,0,,"01/06/2016","RJ"
2016,7,3301207,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,546,3821,4912,0,0,,"01/07/2016","RJ"
2016,5,3301603,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,1795,4488,8078,0,0,,"01/05/2016","RJ"
2016,6,3304508,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,1119,2237,4475,0,0,,"01/06/2016","RJ"
2016,4,3304805,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,265,3979,5305,0,0,,"01/04/2016","RJ"
2017,5,3300902,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,663,1327,2654,0,0,,"01/05/2017","RJ"
2017,12,3301207,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083,541,3249,4873,0,0,,"01/12/2017","RJ"
2017,6,3302056,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,1359,2718,4756,0,0,,"01/06/2017","RJ"
2017,9,3302304,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,4141,6901,0,0,,"01/09/2017","RJ"
2017,7,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644,548,9316,11508,0,0,,"01/07/2017","RJ"
2018,3,3300159,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,869,869,2608,0,0,,"01/03/2018","RJ"
2018,11,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,533,373,5328,0,0,,"01/11/2018","RJ"
2018,2,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1079,5937,7556,0,0,,"01/02/2018","RJ"
2018,4,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,1075,10747,12896,0,0,,"01/04/2018","RJ"
2019,12,3300159,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,846,3385,5077,0,0,,"01/12/2019","RJ"
2019,2,3300159,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,855,0,2565,0,0,,"01/02/2019","RJ"
2019,8,3302056,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,657,3943,5258,0,0,,"01/08/2019","RJ"
2019,5,3302056,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,1317,3291,5925,0,0,,"01/05/2019","RJ"
2019,5,3302452,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787,1787,3575,7149,0,0,,"01/05/2019","RJ"
2019,9,3302809,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,537,2685,4296,0,0,,"01/09/2019","RJ"
2019,5,3303104,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,1306,5875,7834,0,0,,"01/05/2019","RJ"
2019,12,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,529,3176,5293,0,0,,"01/12/2019","RJ"
2019,9,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,106,318,5301,0,0,,"01/09/2019","RJ"
2019,3,3304110,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532,511,5107,7149,0,0,,"01/03/2019","RJ"
2020,10,3301504,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,906,1812,3172,0,0,,"01/10/2020","RJ"
2020,11,3301504,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,906,0,1359,0,0,,"01/11/2020","RJ"
2020,9,3301801,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,3551,4971,0,0,,"01/09/2020","RJ"
2020,11,3302106,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,431,861,1723,0,0,,"01/11/2020","RJ"
2020,12,3303005,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,368,368,1105,0,0,,"01/12/2020","RJ"
2020,1,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,529,1587,3174,0,0,,"01/01/2020","RJ"
2020,5,3304805,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,258,775,1292,0,0,,"01/05/2020","RJ"
2021,9,3300506,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,36,36,1439,0,0,,"01/09/2021","RJ"
2021,12,3300902,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,644,1288,3221,0,0,,"01/12/2021","RJ"
2021,6,3301504,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,1355,2258,4064,0,0,,"01/06/2021","RJ"
2021,11,3301603,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728,864,432,6911,0,0,,"01/11/2021","RJ"
2021,4,3302106,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,431,862,2154,0,0,,"01/04/2021","RJ"
2021,7,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,524,1049,2622,0,0,,"01/07/2021","RJ"
2021,12,3304102,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,523,157,2616,0,0,,"01/12/2021","RJ"
2021,2,3304508,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,1066,2133,4266,0,0,,"01/02/2021","RJ"
2021,10,3306156,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,178,3561,0,0,,"01/10/2021","RJ"
2022,12,3300605,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,1871,2139,4277,0,0,,"01/12/2022","RJ"
2022,8,3301108,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,496,992,248,0,0,,"01/08/2022","RJ"
2022,2,3301108,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,496,1984,3472,0,0,,"01/02/2022","RJ"
2022,7,3302056,"Interior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,646,3877,5815,0,0,,"01/07/2022","RJ"
